 rowkey	date	refer-url	http-code
www.zvents.com/events/auto_complete_for_artist_name	2008-01-25 15:16:09	www.zvents.com/indio-ca/events/show/81296495-coachella	200
events.gazette.com/search	2008-01-25 15:16:10	events.gazette.com/search	200
www.zvents.com/search	2008-01-25 15:16:12	www.zvents.com/los-angeles-ca/events	200
events.squeezeoc.com/movies/show/7658-meet-the-spartans	2008-01-25 15:16:12	events.squeezeoc.com/vista-ca/venues/show/46561-krikorian-metroplex-15-at-vista-village	200
events.triangle.com/search	2008-01-25 15:16:12	events.triangle.com/raleigh-nc/venues/show/46444-regal-movies-at-brier-creek	200
www.zvents.com/niles-il/venues/show/47342-kerasotes-niles-showplace-12	2008-01-25 15:16:12	www.google.com/search	200
www.zvents.com/movies/show/7658-meet-the-spartans	2008-01-25 15:16:13	www.zvents.com/virginia-beach-va/venues/show/42136-amc-lynnhaven-18	200
www.zvents.com/events/add_artist	2008-01-25 15:16:17	www.zvents.com/indio-ca/events/show/81296495-coachella	200
www.zvents.com/	2008-01-25 15:16:17	webmail.aol.com/34032/aol/en-us/Suite.aspx	200
events.detnews.com/warren-mi/venues/show/72561-mongolian-buffet	2008-01-25 15:16:17	events.detnews.com/search	200
www.zvents.com/tulsa-ok/venues/show/44581-starworld-20	2008-01-25 15:16:18	www.google.com/search	200
www.zvents.com/philadelphia-pa/movies/theaters	2008-01-25 15:16:19	www.zvents.com/philadelphia-pa/venues/show/41897-united-artists-grant-plaza-9	200
www.zvents.com/dallas-tx/movies/theaters	2008-01-25 15:16:20	www.google.com/search	200
www.zvents.com/sacramento-ca/venues/show/41940-century-stadium-14	2008-01-25 15:16:20	www.zvents.com/movies/show/1711-enchanted	200
www.zvents.com/events/geocode/	2008-01-25 15:16:22	www.zvents.com/venues/edit/264267	200
www.zvents.com/new-windsor-ny/venues/show/43971-destinta-new-windsor-12	2008-01-25 15:16:23	search.yahoo.com/search	200
www.zvents.com/search	2008-01-25 15:16:24	www.google.com/search	200
www.zvents.com/movies/show/1466-michael-clayton	2008-01-25 15:16:25	www.zvents.com/omaha-ne/venues/show/42306-amc-oak-view-24	200
events.contracostatimes.com/oakland-ca/venues/show/6476-malonga-casquelourd-center-for-the-arts	2008-01-25 15:16:25	www.google.com/search	200
events.triangle.com/movies/show/2198-the-golden-compass	2008-01-25 15:16:26	events.triangle.com/search	200
events.squeezeoc.com/costa-mesa-ca/events/show/81129697-you-cant-take-it-with-you	2008-01-25 15:16:26	events.squeezeoc.com/search	200
www.zvents.com/los-angeles-ca/events	2008-01-25 15:16:26	www.google.com/search	200
calendar.northjersey.com/clifton-nj/venues/show/45007-amc-clifton-commons	2008-01-25 15:16:27	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:16:30	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:16:31	www.zvents.com/	200
calendar.boston.com/search	2008-01-25 15:16:32	calendar.boston.com/search	200
events.mercurynews.com/hayward-ca/venues/show/6566-mt-eden-high-school	2008-01-25 15:16:32	www.google.com/search	200
events.highdesert.com/user/show/awoodward	2008-01-25 15:16:33	search.live.com/results.aspx	200
calendar.boston.com/newton-ma/venues/show/48942-crystal-lake-at-newton-boathouse	2008-01-25 15:16:37	www.google.com/search	200
www.zvents.com/welcome/set_location	2008-01-25 15:16:38	www.zvents.com/marinette-wi/venues/show/44945-gkc-pine-tree-cinema	302
www.zvents.com/search	2008-01-25 15:16:39	www.google.com/search	200
events.mercurynews.com/cupertino-ca/events/show/80952801-community-crab-feed	2008-01-25 15:16:40	events.mercurynews.com/search	200
calendar.boston.com/search	2008-01-25 15:16:40	calendar.boston.com/search	200
www.zvents.com/venues/show_theater_showtimes/44524	2008-01-25 15:16:41	www.zvents.com/north-brunswick-nj/venues/show/44524-regal-commerce-center-stadium-18	200
www.zvents.com/performers/show/606557-adolfo-santizo	2008-01-25 15:16:43	www.google.com.mx/search	200
events.detnews.com/search	2008-01-25 15:16:43	events.detnews.com/search	200
www.zvents.com/coral-springs-fl/venues/show/42759-regal-magnolia-stadium-16	2008-01-25 15:16:43	www.google.com/search	200
www.zvents.com/movies/show/3292-how-she-move	2008-01-25 15:16:44	www.zvents.com/sacramento-ca/venues/show/45016-regal-natomas-stadium-16	200
www.zvents.com/pace-fl/venues/show/47214-ridge-cinema-8	2008-01-25 15:16:44	search.yahoo.com/search	200
calendar.boston.com/search	2008-01-25 15:16:44	calendar.boston.com/search	200
calendar.boston.com/venues	2008-01-25 15:16:45	calendar.boston.com/search	200
events.mercurynews.com/cupertino-ca/events/show/80546466-mahlers-symphony-no-1	2008-01-25 15:16:45	www.google.com/search	200
www.zvents.com/search	2008-01-25 15:16:46	www.zvents.com/philadelphia-pa/venues/show/41897-united-artists-grant-plaza-9	200
calendar.denverpost.com/search	2008-01-25 15:16:48	calendar.denverpost.com/	200
events.detnews.com/search	2008-01-25 15:16:51	events.detnews.com/search	200
events.mercurynews.com/movies/show/3054-there-will-be-blood	2008-01-25 15:16:52	events.mercurynews.com/cupertino-ca/venues/show/30301-amc-cupertino-square-16	200
events.detnews.com/detroit-mi/events/show/81006366-matt-nathanson-with-ingrid-michaelson	2008-01-25 15:16:54	www.google.ca/search	200
events.ocregister.com/search	2008-01-25 15:16:54	events.ocregister.com/san-clemente-ca/venues/show/26302-krikorian-san-clemente-cinema-6	200
calendar.boston.com/search	2008-01-25 15:17:00	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:17:03	search.ebay.com/search/search.dll	200
events.ohio.com/restaurants	2008-01-25 15:17:05	events.ohio.com/movies	200
events.mercurynews.com/movies/show/7658-meet-the-spartans	2008-01-25 15:17:05	events.mercurynews.com/search	200
www.zvents.com/venues/show_theater_showtimes/45823	2008-01-25 15:17:07	www.zvents.com/warren-pa/venues/show/45823-warren-mall-cinemas	200
events.ocregister.com/brea-ca/venues/show/25090-brea-improv	2008-01-25 15:17:07	events.ocregister.com/	200
calendar.boston.com/boston-ma/events/show/81006363-onerepublic-with-eric-hutchinson	2008-01-25 15:17:08	www.google.com/search	200
www.zvents.com/movies	2008-01-25 15:17:08	www.zvents.com/	200
events.mercurynews.com/san-francisco-ca/events/show/81291124-team-in-training-kick-off	2008-01-25 15:17:08	events.mercurynews.com/search	200
events.ocregister.com/dana-point-ca/events/show/81239848-rodfrias	2008-01-25 15:17:09	events.ocregister.com/dana-point-ca/venues/show/12494-wind-sea-restaurant	200
www.zvents.com/lowell-mi/venues/show/42914-goodrich-ada-lowell-5-theatre	2008-01-25 15:17:12	www.google.com/search	200
www.zvents.com/mississauga-on/venues/show/46168-empire-studio-10-at-square-one	2008-01-25 15:17:13	www.google.ca/search	200
www.zvents.com/search	2008-01-25 15:17:14	www.zvents.com/	200
calendar.denverpost.com/events/search_for_list_event_venues	2008-01-25 15:17:14	calendar.denverpost.com/events/create	200
www.zvents.com/search	2008-01-25 15:17:16	www.google.com/search	200
www.zvents.com/search	2008-01-25 15:17:18	www.zvents.com/search	200
www.zvents.com/movies	2008-01-25 15:17:21	www.zvents.com/movies	200
calendar.boston.com/search	2008-01-25 15:17:22	calendar.boston.com/search	200
www.zvents.com/events/auto_complete_for_artist_name	2008-01-25 15:17:22	www.zvents.com/indio-ca/events/show/81296495-coachella	200
www.zvents.com/movies/show/4353-juno	2008-01-25 15:17:25	www.zvents.com/casa-grande-az/venues/show/474424-harkins-casa-grande-14	200
calendar.boston.com/search	2008-01-25 15:17:25	calendar.boston.com/search	200
www.zvents.com/la-crosse-wi/venues/show/45355-rivoli-theatre	2008-01-25 15:17:26	www.google.com/search	200
www.zvents.com/performers/show/860744-emilio-crixell	2008-01-25 15:17:27	www.google.com/search	200
www.zvents.com/venues/show_theater_showtimes/45516	2008-01-25 15:17:29	www.zvents.com/los-lunas-nm/venues/show/45516-trans-lux-starlight-cinema	200
www.zvents.com/movies/show/2841-charlie-wilsons-war	2008-01-25 15:17:30	www.zvents.com/lafayette-la/venues/show/43625-grand-theatre-14-south	200
www.zvents.com/search	2008-01-25 15:17:30	www.zvents.com/search	200
events.pressdemo.com/movies	2008-01-25 15:17:31	events.pressdemo.com/search	200
events.squeezeoc.com/city-of-industry-ca/venues/show/141551-mimis-cafe	2008-01-25 15:17:32	www.google.com/search	200
calendar.boston.com/search	2008-01-25 15:17:33	calendar.boston.com/search	200
events.ohio.com/search	2008-01-25 15:17:34	events.ohio.com/search	200
events.triangle.com/movies	2008-01-25 15:17:35	events.triangle.com/venues	200
events.detnews.com/search	2008-01-25 15:17:37	events.detnews.com/search	200
www.zvents.com/creve-coeur-mo/venues/show/42092-amc-west-olive-16	2008-01-25 15:17:39	www.google.com/search	200
events.ocala.com/micanopy-fl/events/show/80775902-stargazing-at-paynes-prairie	2008-01-25 15:17:40	events.ocala.com/	200
www.zvents.com/url/redir/119566	2008-01-25 15:17:41	www.zvents.com/search	302
www.zvents.com/events/auto_complete_for_artist_name	2008-01-25 15:17:41	www.zvents.com/indio-ca/events/show/81296495-coachella	200
www.zvents.com/washington-pa/venues/show/45904-mall-cinemas	2008-01-25 15:17:42	www.google.com/search	200
events.contracostatimes.com/oakland-ca/events/show/81136068-goapele	2008-01-25 15:17:42	www.google.com/search	200
www.zvents.com/venues/show_theater_showtimes/45516	2008-01-25 15:17:44	www.zvents.com/los-lunas-nm/venues/show/45516-trans-lux-starlight-cinema	200
www.zvents.com/search	2008-01-25 15:17:44	www.zvents.com/search	200
www.zvents.com/hiram-ga/venues/show/46894-movies-278	2008-01-25 15:17:46	search.yahoo.com/search	200
www.zvents.com/federal-way-wa/venues/show/47471-century-federal-way	2008-01-25 15:17:46	www.google.com/custom	200
events.gainesville.com/search	2008-01-25 15:17:46	events.gainesville.com/search	200
events.gazette.com/search	2008-01-25 15:17:47	events.gazette.com/search	200
events.squeezeoc.com/search	2008-01-25 15:17:48	events.squeezeoc.com/moreno-valley-ca/venues/show/47313-harkins-moreno-valley-16	200
events.triangle.com/raleigh-nc/venues/show/176476-big-easy-cajun-crabtree-rest	2008-01-25 15:17:48	events.triangle.com/search	200
calendar.boston.com/search	2008-01-25 15:17:48	calendar.boston.com/search	200
www.zvents.com/los-angeles-ca/venues/show/338355-crash-mansion-l-a	2008-01-25 15:17:49	www.zvents.com/los-angeles-ca/events/show/81256987-hip-hop-invasion	200
www.zvents.com/new-bern-nc/venues/show/44036-neuse-blvd-cinema	2008-01-25 15:17:49	www.google.com/search	200
events.getoutaz.com/	2008-01-25 15:17:50	events.getoutaz.com/chandler-az/venues/show/91763-the-castle-at-ashley-manor	200
www.zvents.com/venues/auto_complete_for_venue_name	2008-01-25 15:17:51	www.zvents.com/admin/venue_ownership	200
www.zvents.com/performers/show/548659-franki-mattson	2008-01-25 15:17:52	www.google.com/search	200
events.triangle.com/search	2008-01-25 15:17:53	events.triangle.com/movies	200
calendar.boston.com/search	2008-01-25 15:17:55	calendar.boston.com/search	200
calendar.denverpost.com/venues	2008-01-25 15:17:56	calendar.denverpost.com/movies	200
calendar.boston.com/search	2008-01-25 15:17:57	calendar.boston.com/search	200
events.gazette.com/search	2008-01-25 15:17:58	events.gazette.com/search	200
events.ohio.com/restaurants	2008-01-25 15:18:00	events.ohio.com/movies	200
calendar.boston.com/search	2008-01-25 15:18:02	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:18:04	search.aol.com.au/search	200
calendar.boston.com/search	2008-01-25 15:18:04	calendar.boston.com/search	200
events.squeezeoc.com/irvine-ca/venues/show/10143	2008-01-25 15:18:05	events.squeezeoc.com/irvine-ca/events/show/80994009-jameson-comedy-tour	301
www.zvents.com/events	2008-01-25 15:18:09	www.zvents.com/daly-city-ca/events/show/80663664-golden-gate-kennel-club-all-breed-dog-shows	302
www.zvents.com/manassas-va/venues/show/41110-claytime-cafe	2008-01-25 15:18:11	www.google.com/search	200
events.ocregister.com/	2008-01-25 15:18:11	search.yahoo.com/search;_ylt=A0WTefjSbZpHxmoB3nGJzbkF	200
www.zvents.com/cms/queued_venues/1274014;search_for_published	2008-01-25 15:18:11	www.zvents.com/cms/queued_venues/1274014;edit	200
calendar.denverpost.com/denver-co/events/show/81295951-denver-nuggets-vs-new-jersey-nets	2008-01-25 15:18:12	calendar.denverpost.com/search	200
events.triangle.com/movies/show/1605-the-darjeeling-limited	2008-01-25 15:18:14	events.triangle.com/raleigh-nc/venues/show/42953-carmike-blue-ridge-14	200
www.zvents.com/welcome/locations/	2008-01-25 15:18:14	www.zvents.com/performers/show/548659-franki-mattson#	200
www.zvents.com/cms/queued_venues/1422565	2008-01-25 15:18:15	www.zvents.com/cms/queued_venues/1422565;edit	302
www.zvents.com/movies/show/1757-no-country-for-old-men	2008-01-25 15:18:15	www.zvents.com/lafayette-la/venues/show/43625-grand-theatre-14-south	200
calendar.boston.com/search	2008-01-25 15:18:15	calendar.boston.com/search	200
calendar.boston.com/watertown-ma/venues/show/192996-aegean-restaurant	2008-01-25 15:18:16	calendar.boston.com/search	200
www.zvents.com/events/add_artist	2008-01-25 15:18:18	www.zvents.com/indio-ca/events/show/81296496-coachella	200
www.zvents.com/phoenix-az/venues/show/121701-burn-nightclub	2008-01-25 15:18:20	www.zvents.com/search	200
events.mercurynews.com/mountain-view-ca/events/show/81282239-giju-beyond-dreamz-entertainment-present-a-blazing-salsa-party	2008-01-25 15:18:22	www.google.com/search	200
www.zvents.com/venues/show_theater_showtimes/43892	2008-01-25 15:18:22	www.zvents.com/havelock-nc/venues/show/43892-carmike-6	200
events.contracostatimes.com/oakland-ca/events/show/80343329-disney-on-ice-princess-wishes	2008-01-25 15:18:23	www.google.com/search	200
calendar.denverpost.com/search	2008-01-25 15:18:25	calendar.denverpost.com/search	200
images.zvents.com/user/signup	2008-01-25 15:18:27	images.zvents.com/user/signup/	200
calendar.boston.com/search	2008-01-25 15:18:27	calendar.boston.com/search	200
www.zvents.com/search	2008-01-25 15:18:30	www.zvents.com/search	200
events.contracostatimes.com/oakland-ca/venues/show/15267	2008-01-25 15:18:30	events.contracostatimes.com/oakland-ca/events/show/81136068-goapele	301
www.zvents.com/cms/queued_venues/1422565	2008-01-25 15:18:33	www.zvents.com/cms/queued_venues/1422565;edit	302
calendar.boston.com/boston-ma/events/show/81191804-going-green-expo	2008-01-25 15:18:33	calendar.boston.com/boston-ma/venues/show/18495-bayside-expo-and-conference-center	200
events.dailybulletin.com/upland-ca/venues/show/349418-the-grove-theatre	2008-01-25 15:18:33	search.msn.com/results.aspx	200
www.zvents.com/austin-tx/venues/show/42322-regal-gateway-stadium-16	2008-01-25 15:18:35	www.google.com/search	200
www.zvents.com/search	2008-01-25 15:18:36	www.zvents.com/phoenix-az/events	200
events.squeezeoc.com/search	2008-01-25 15:18:36	events.squeezeoc.com/search	200
www.zvents.com/events/add_artist	2008-01-25 15:18:37	www.zvents.com/indio-ca/events/show/81296496-coachella	200
www.zvents.com/billings-mt/venues/show/44923-carmike-wynnsong-10	2008-01-25 15:18:38	www.google.com/search	200
events.contracostatimes.com/san-francisco-ca/venues/show/28828-landmark-embarcadero-center-cinemas	2008-01-25 15:18:39	www.google.com/search	200
www.zvents.com/gaffney-sc/venues/show/373166-starmax-gaffney	2008-01-25 15:18:43	search.yahoo.com/search	200
www.zvents.com/search	2008-01-25 15:18:44	www.zvents.com/search	200
www.zvents.com/	2008-01-25 15:18:44	www.zvents.com/dallas-tx/venues/show/11789-american-airlines-center	200
www.zvents.com/search	2008-01-25 15:18:45	www.zvents.com/search	200
events.gainesville.com/search	2008-01-25 15:18:47	events.gainesville.com/search	200
calendar.denverpost.com/restaurants	2008-01-25 15:18:47	www.denverpost.com/circare/html/sca_template.jsp	200
calendar.denverpost.com/broomfield-co/venues/show/573899-hobby-town-field	2008-01-25 15:18:54	calendar.denverpost.com/search	200
www.zvents.com/farmington-nm/venues/show/43690-allen-8-theatre-farmington	2008-01-25 15:18:55	search.yahoo.com/search;_ylt=A0geu_FAbppHC0AA7bpXNyoA	200
www.zvents.com/movies	2008-01-25 15:18:55	www.zvents.com/hattiesburg-ms/venues/show/47170-the-grand-14-hattiesburg	200
www.zvents.com/okemos-mi/venues/show/42120-amc-meridian-mall-6	2008-01-25 15:18:56	search.yahoo.com/search	200
events.ocregister.com/venues/show_theater_showtimes/25586	2008-01-25 15:18:57	events.ocregister.com/irvine-ca/venues/show/25586-edwards-university-cinema	200
www.zvents.com/performers/show/176049-coal-chamber	2008-01-25 15:18:57	images.google.com/imgres	200
events.mercurynews.com/search	2008-01-25 15:18:58	events.mercurynews.com/search	200
events.eventsinyuma.com/search	2008-01-25 15:19:01	www.yumasun.com/	200
www.zvents.com/st-paul-mn/venues/show/42614-mann-highland-theatre	2008-01-25 15:19:01	www.google.com/search	200
calendar.thenewstribune.com/search	2008-01-25 15:19:02	www.thenewstribune.com/	200
www.zvents.com/movies/show/1745-this-christmas	2008-01-25 15:19:03	www.zvents.com/brooklyn-center-mn/venues/show/42573-brookdale-8-discount-theatre	200
calendar.tricityherald.com/events/geocode/	2008-01-25 15:19:05	calendar.tricityherald.com/venues/new	200
www.zvents.com/cms/queued_venues	2008-01-25 15:19:05	www.zvents.com/cms/queued_venues/1422565;edit	200
calendar.denverpost.com/search	2008-01-25 15:19:06	calendar.denverpost.com/denver-co/venues/show/42705-united-artists-colorado-center-9	200
www.zvents.com/search	2008-01-25 15:19:09	www.zvents.com/search	200
www.zvents.com/newport-news-va/venues/show/354914-straight-outta-philly	2008-01-25 15:19:10	www.google.com/search	200
www.zvents.com/movies/show/4469-the-bucket-list	2008-01-25 15:19:10	www.zvents.com/slidell-la/venues/show/47419-the-grand-16-slidell	200
www.zvents.com/cms/queued_venues/1274014;edit	2008-01-25 15:19:11	www.zvents.com/cms/queued_venues/1274014;edit	200
events.mercurynews.com/venues/show_theater_showtimes/28822	2008-01-25 15:19:15	events.mercurynews.com/redwood-city-ca/venues/show/28822-century-park-redwood-12	200
events.ocregister.com/search	2008-01-25 15:19:17	events.ocregister.com/movies	200
www.zvents.com/tampa-fl/venues/show/45720-westshore-plaza	2008-01-25 15:19:17	search.yahoo.com/search	200
events.ocregister.com/search	2008-01-25 15:19:18	events.ocregister.com/search	200
www.zvents.com/movies/show/5609-rambo	2008-01-25 15:19:21	www.zvents.com/virginia-beach-va/venues/show/42136-amc-lynnhaven-18	200
www.zvents.com/movies/show/7658-meet-the-spartans	2008-01-25 15:19:21	www.zvents.com/durham-nc/venues/show/370065-northgate-stadium-10	200
events.ocregister.com/huntington-beach-ca/venues/show/41555-century-20-bella-terra-in-huntington-beach	2008-01-25 15:19:23	events.ocregister.com/search	200
events.mercurynews.com/	2008-01-25 15:19:24	www.mercurynews.com	200
www.zvents.com/search	2008-01-25 15:19:25	www.zvents.com/search	200
www.zvents.com/silver-spring-md/venues/show/47317-p-g-wheaton-plaza-11	2008-01-25 15:19:26	www.google.com/search	200
www.zvents.com/denton-tx/venues/show/46567-silver-cinemas-golden-triangle-mall-5	2008-01-25 15:19:26	www.google.com/search	200
events.squeezeoc.com/user/login	2008-01-25 15:19:27	www.squeezeoc.com/	200
www.zvents.com/aurora-co/venues/show/43671-century-16-aurora	2008-01-25 15:19:27	www.dogpile.com/dogpile_toolbar/ws/results/Web/aurora%20century%2016/1/0/0/Relevance/iq=true/zoom=off/_iceUrlFlag=7	200
www.zvents.com/search	2008-01-25 15:19:28	www.zvents.com/search	200
events.ocregister.com/restaurants	2008-01-25 15:19:28	events.ocregister.com/search	200
calendar.denverpost.com/denver-co/events/show/81197292-time-again-with-special-guests	2008-01-25 15:19:30	calendar.denverpost.com/search	200
events.eventsinyuma.com/search	2008-01-25 15:19:31	events.eventsinyuma.com/search	200
www.zvents.com/search	2008-01-25 15:19:32	www.zvents.com/search	200
events.ocregister.com/search	2008-01-25 15:19:33	events.ocregister.com/search	200
events.gazette.com/venues	2008-01-25 15:19:33	events.gazette.com/manitou-springs-co/events/show/81269644-the-true-story-of-the-3-little-pigs-by-a-wolf	200
events.srpressgazette.com/pensacola-fl/venues/show/506712-captn-fun-downtown	2008-01-25 15:19:35	www.google.com/search	200
www.zvents.com/woodbridge-on/venues/show/44605-colossus-vaughan	2008-01-25 15:19:37	www.zvents.com/movies/show/4452-cloverfield	200
www.zvents.com/venues/show_theater_showtimes/223966	2008-01-25 15:19:38	www.zvents.com/carson-city-nv/venues/show/223966-galaxy-fandango	200
www.zvents.com/search	2008-01-25 15:19:39	www.zvents.com/bloomington-il/venues/show/44944-gkc-palace-cinemas	200
www.zvents.com/url/redir/293650	2008-01-25 15:19:39	www.zvents.com/tampa-fl/events/show/81156796-alejandro-sanz	302
events.ocregister.com/	2008-01-25 15:19:41	search.yahoo.com/search;_ylt=A0WTefjSbZpHxmoB3nGJzbkF	200
www.zvents.com/appleton-wi/venues/show/43501-marcus-valley-value-cinemas	2008-01-25 15:19:41	www.google.com/search	200
events.pressdemo.com/san-francisco-ca/events/show/81217305-her-grace-the-duchess	2008-01-25 15:19:42	events.pressdemo.com/search	403
www.zvents.com/movies/show/7930-p-s-i-love-you	2008-01-25 15:19:44	www.zvents.com/houston-tx/venues/show/45326-amc-willowbrook-24	200
events.pressdemo.com/	2008-01-25 15:19:45	www.arguscourier.com/obituaries/	200
www.zvents.com/search	2008-01-25 15:19:46	www.zvents.com/search	200
www.zvents.com/welcome/set_location	2008-01-25 15:19:46	www.zvents.com/	302
events.ocregister.com/search	2008-01-25 15:19:47	www.ocregister.com/	200
calendar.denverpost.com/movies/show/6680-i-am-legend	2008-01-25 15:19:48	calendar.denverpost.com/search	200
www.zvents.com/poway-ca/venues/show/41753-ultrastar-poway-10	2008-01-25 15:19:52	search.yahoo.com/search;_ylt=A0oGkmgQbppHvmUB2HpXNyoA	200
www.zvents.com/search	2008-01-25 15:19:53	www.zvents.com/jacksonville-nc/venues/show/46530-carmike-16	200
calendar.boston.com/boston-ma/events/show/80692939-new-england-spring-flower-show	2008-01-25 15:19:54	search.msn.com/results.aspx	200
www.zvents.com/placentia-ca/venues/show/98294-el-dorado-high-school	2008-01-25 15:19:55	search.yahoo.com/search;_ylt=A0oGklsebppH0WYBrPVXNyoA	200
events.idahostatesman.com/search	2008-01-25 15:19:57	events.idahostatesman.com/search	200
www.zvents.com/movies/show/1757-no-country-for-old-men	2008-01-25 15:19:57	www.zvents.com/virginia-beach-va/venues/show/42136-amc-lynnhaven-18	200
calendar.kentucky.com/lexington-ky/events/show/81229475-kentucky-theatre-live-paradise-down-valenian-sculptures	2008-01-25 15:20:00	calendar.kentucky.com/lexington-ky/events/show/81229475-kentucky-theatre-live-paradise-down-valenian-sculptures	200
www.zvents.com/	2008-01-25 15:20:01	www.zvents.com/search	200
calendar.boston.com/quincy-ma/venues/show/69417	2008-01-25 15:20:02	calendar.boston.com/quincy-ma/venues/show/69417-alba-bar-grill	301
www.zvents.com/cms/queued_venues/1274014	2008-01-25 15:20:04	www.zvents.com/cms/queued_venues/1274014;edit	302
www.zvents.com/events/add_artist	2008-01-25 15:20:04	www.zvents.com/indio-ca/events/show/81296496-coachella	200
www.zvents.com/cupertino-ca/events/show/81136577-the-peking-acrobats	2008-01-25 15:20:04	www.google.com/search	200
events.getoutaz.com/events/search_for_list_event_venues	2008-01-25 15:20:05	events.getoutaz.com/events/new	200
www.zvents.com/greensburg-pa/venues/show/45122-carmike-15	2008-01-25 15:20:07	search.yahoo.com/search	200
www.zvents.com/lake-mary-fl/venues/show/42591-trademark-cinemas-lake-mary-8	2008-01-25 15:20:09	search.yahoo.com/search	200
events.getoutaz.com/events/check_venue_by_name_extended	2008-01-25 15:20:11	events.getoutaz.com/events/new	200
www.zvents.com/movies/show/1471-dan-in-real-life	2008-01-25 15:20:12	www.zvents.com/greenfield-wi/venues/show/42310-silver-cinemas-budget-south	200
www.zvents.com/cms/queued_venues	2008-01-25 15:20:12	www.zvents.com/cms/queued_venues/1274014;edit	200
calendar.denverpost.com/denver-co/venues/show/41695-united-artists-greenwood-plaza-12	2008-01-25 15:20:13	calendar.denverpost.com/movies/show/6680-i-am-legend	200
www.zvents.com/waterloo-on/venues/show/42021-galaxy-cinema-conestoga-mall	2008-01-25 15:20:13	www.google.ca/search	200
calendar.boston.com/search	2008-01-25 15:20:14	calendar.boston.com/search	200
www.zvents.com/events/add_artist	2008-01-25 15:20:14	www.zvents.com/indio-ca/events/show/81296496-coachella	200
www.zvents.com/search	2008-01-25 15:20:15	www.zvents.com/search	200
www.zvents.com/venues/show_theater_showtimes/42225	2008-01-25 15:20:17	www.zvents.com/waxahachie-tx/venues/show/42225-movies-at-buffalo-creek	200
www.zvents.com/hinesville-ga/venues/show/46162-gtc-liberty-cinema-9	2008-01-25 15:20:17	www.google.com/search	200
www.zvents.com/corpus-christi-tx/venues/show/43924-5-star-cinema	2008-01-25 15:20:19	www.google.com/search	200
www.zvents.com/cms/source_detail/12284	2008-01-25 15:20:19	www.zvents.com/cms/edit_source/12284	200
www.zvents.com/movies/show/7658-meet-the-spartans	2008-01-25 15:20:19	www.zvents.com/poway-ca/venues/show/41753-ultrastar-poway-10	200
calendar.boston.com/search	2008-01-25 15:20:19	calendar.boston.com/search	200
events.getoutaz.com/phoenix-az/events/show/81263901-new-england-patriots-fan-club-of-arizona-party	2008-01-25 15:20:20	www.google.com/search	200
www.zvents.com/movies/show/5609-rambo	2008-01-25 15:20:20	www.zvents.com/gallatin-tn/venues/show/47517-ncg-gallatin-cinemas-inc	200
calendar.boston.com/search	2008-01-25 15:20:21	www.boston.com/ae/music/	200
calendar.denverpost.com/welcome/restaurants	2008-01-25 15:20:22	www.denverpost.com/entertainment	301
www.zvents.com/search	2008-01-25 15:20:22	www.zvents.com/search	200
www.zvents.com/search	2008-01-25 15:20:23	www.zvents.com/search	200
calendar.denverpost.com/search	2008-01-25 15:20:24	calendar.denverpost.com/search	200
calendar.denverpost.com/search	2008-01-25 15:20:25	calendar.denverpost.com/	200
www.zvents.com/movies/show/2259-the-water-horse-legend-of-the-deep	2008-01-25 15:20:27	www.zvents.com/search	200
calendar.northjersey.com/wayne-nj/venues/show/42174-clearview-wayne-preakness	2008-01-25 15:20:27	www.google.com/search	200
events.squeezeoc.com/los-angeles-ca/venues/show/230284-element	2008-01-25 15:20:28	www.google.com/search	200
calendar.denverpost.com/movies	2008-01-25 15:20:29	www.denverpost.com/entertainment_old/ci_8078062	200
events.ocregister.com/search	2008-01-25 15:20:31	events.ocregister.com/search	200
events.ocregister.com/fountain-valley-ca/venues/show/26265-mile-square-park	2008-01-25 15:20:33	search.msn.com/results.aspx	200
events.ohio.com/search	2008-01-25 15:20:33	events.ohio.com/massillon-oh/venues/show/47066-great-escape-massillon-stadium-12	200
www.zvents.com/sterling-heights-mi/venues/show/47243-mjr-marketplace-cinema-20	2008-01-25 15:20:34	www.google.com.mx/hws/search	200
events.detnews.com/support/contact	2008-01-25 15:20:35	events.detnews.com/support/contact	200
events.triangle.com/raleigh-nc/venues/show/268909-amras	2008-01-25 15:20:36	www.google.com/search	200
events.ohio.com/massillon-oh/venues/show/47066-great-escape-massillon-stadium-12	2008-01-25 15:20:38	search.yahoo.com/search;_ylt=A0geu5aFbppHcWIABKFXNyoA	200
events.mercurynews.com/movies/show/7658-meet-the-spartans	2008-01-25 15:20:40	events.mercurynews.com/search	200
www.zvents.com/columbus-oh/venues/show/41983-amc-lennox-town-center-24	2008-01-25 15:20:43	www.zvents.com/columbus-oh/venues/show/41983-amc-lennox-town-center-24	200
www.zvents.com/sacramento-ca/events/show/81154605-transformers-transformed-at-asylum-gallery	2008-01-25 15:20:43	www.zvents.com/search	200
events.detnews.com/rochester-mi/events/show/81279533-chef-mama-com-cooking-series-a-vindicated-valentines-evening	2008-01-25 15:20:43	www.google.ca/search	200
www.zvents.com/flemington-nj/venues/show/43818-americanplace-movies-cinema-plaza-6	2008-01-25 15:20:44	search.yahoo.com/search	200
